Price,BusinessId,Category,CheckinCount,lat,long,Cluster
2,MV-i4L90OgXO5fFIfT4hQA,American,494,35.171668,-80.849264,0
2,yBpHUFwzmWtBlFEFQ0-3jA,Italian,78,35.227676,-80.839616,3
1,kAsa6h_m2C_cHS3nuSjPJQ,FastFood,357,35.207357,-80.86022,0
2,BVFLApvdF8STtUY-pgjvSA,American,3,35.230194,-80.839336,3
2,8xNXoIg5ZxmpCjFDM8PIWw,AllTypes,160,35.053414,-80.85186,1
2,jVWA7we9AfBG_lmj-Q4b4w,American,71,35.221673,-80.847503,3
2,VfBlocjjBZUAjwuIup-QZA,American,91,35.034338,-80.806346,1
1,CSSzipUBHYzxX74-qcPrTw,FastFood,36,35.202137,-80.781657,3
2,xfmPpyYiF_QpFPPedlgY9Q,American,145,35.219378,-80.945041,0
2,TMhYpQaDcL8UNIKRB7Vebg,American,74,35.310176,-80.749443,3
1,e5ri6gZgqYNe37uXGtmetg,AllTypes,15,35.192896,-80.764145,3
2,YFw2Q9un9yGM6ZJuPUgu1Q,FastFood,5,35.152126,-80.827918,1
2,uCQBZQcLbAxb1FKt7DHqgw,AllTypes,362,35.199853,-80.84482,0
2,OV91RX6EY38JP5U9ILeEpA,American,35,35.153596,-80.746222,2
2,qz_F5_jX6JKV-p0e2ug7Jg,Asian,270,35.062867,-80.773783,1
1,5RehzFaXjuUPgLCUs6gEpQ,FastFood,129,35.201585,-80.824488,3
1,82dWyp_Bzy41UqUTpZMR-Q,FastFood,125,35.226033,-80.845458,3
1,yZBXGumdNh3N-gzaaU_HrQ,FastFood,49,35.220326,-80.810524,3
4,YSQ3G8hYhShHGZNPfeFquA,American,205,35.152016,-80.84063,1
2,ud_ij4Bj8Y_HGxi3fliIAg,American,37,35.242963,-81.037641,0
1,C8sXf0WjOyYE8snFGYvung,Mexican,6,35.352549,-80.851181,3
2,ckUOdIfdL9Hl5FJy5VS60g,NightLife,142,35.24141,-81.037938,0
2,gIRXVrjGxX1ImsS0an8anA,American,43,35.241653,-81.037738,0
1,AhoyhGxkDkejYRcI_uql8w,Italian,145,35.244486,-81.037366,0
2,YTPD42EQMCemPmFFR3i_wg,AllTypes,112,35.089829,-80.858629,1
2,HRr72Nty5HsLaAWPARLslQ,American,170,35.152986,-80.832725,1
2,yPibH0T8M3EbM550S9LSHQ,American,2118,35.241145,-80.812057,3
1,nzyBqlbKBycOhTTZ9MVuhg,FastFood,44,35.135167,-80.736565,2
2,mQhB93IFv2QM4fRQFJmSvA,Mexican,175,35.195983,-80.768701,3
2,595LJOiLuwQZ_xk8llJpyA,AllTypes,76,35.143439,-80.722294,2
2,c6zeYR8-MJ6n7ApNAAZcag,AllTypes,631,35.178768,-80.880019,0
2,sFjwAQgVH7bGxb7_Jaf_jw,American,95,35.102431,-80.984161,0
2,lNTr33k59a_QbVLD3eKB3Q,Asian,120,35.364255,-80.710632,3
3,5pEjak7h4e0lbZpMMyh2fg,FastFood,48,35.170591,-80.849458,0
2,eKLZiTmWRvw576D8LMHRPA,Asian,4,35.133926,-80.71005,2
1,8T6y70UETf-C64x-0HJTvg,FastFood,37,35.366147,-80.711099,3
2,q1L6bDk1jfh18Q4USMlnGw,NightLife,119,35.145948,-80.826378,1
2,zN1pDCfcvti11jinX7ahVw,AllTypes,114,35.096896,-80.77876,1
2,bQiAU9rKpdixtFuX0OoRmA,Asian,445,35.089744,-80.858201,1
1,r_tiu5GF0UAOiGBgbfDeyA,FastFood,25,35.042974,-80.863495,1
2,pUy7SeNQwyZjDtnfL4hFeA,AllTypes,329,35.105075,-80.989815,0
2,yumgsa9m02CACzq0dHZP7Q,FastFood,208,35.06882,-80.843227,1
1,RUv_t0JTrytwsRwC7eHs8A,FastFood,578,35.219378,-80.945041,0
1,4bAKfxF3cXWPCCzqjJTA7A,Italian,148,35.145608,-80.936548,0
2,d9rgDxYwfghhWI6Qc6n5Ig,American,95,35.202646,-80.844436,0
2,C_zkvtWMqDucxR1U57lDCg,American,125,35.233488,-80.84896,3
2,CPAgXYZGlTyz7L2fvN_Erw,American,333,35.225181,-80.842261,3
2,PvFVdkhGeVfHZdIkMBLOBA,AllTypes,25,35.212371,-80.817164,3
2,KmALJUdnR-UGoXPXXqv9Ew,FastFood,159,35.052752,-80.851493,1
2,OYz9KLjBsvTx7ZoGha2IPQ,American,219,35.101861,-80.991397,0
2,xqSZ5KXTOzQNbFXYodVZHg,NightLife,304,35.176723,-80.797801,3
2,5r9ORbK8eaSVDBiT1DaSug,NightLife,32,35.089399,-80.866606,1
2,4xqn5hGqXKcU7_pY5lKYOQ,NightLife,234,35.372114,-80.782961,3
2,rIKH9_A6hxDxXww-kOhnZw,American,618,35.225181,-80.842261,3
2,hG8I8_z1ueja2jPBy0aimg,American,79,35.324582,-80.946453,0
2,tZ1FVdbAna3lUL5LGcAa_Q,Italian,87,35.295723,-80.739249,3
1,3ZmwFCe45219tOsQpBlBIw,AllTypes,7,35.234696,-80.737635,3
1,7SJXX608qc0-Zgqsqh5aPg,Mexican,189,35.334833,-80.791145,3
2,bb1B0Af68Fbv4TB0zfQf6w,Mexican,49,35.106897,-80.806857,1
1,MtOT9iO0oRqiXCFszGC4zQ,FastFood,29,35.036143,-80.807669,1
2,Be7qKBwWHTMZHsdiOQVjvg,Asian,257,35.157032,-80.823983,1
1,Q6j59GySlLOrq7iaI9ySAQ,Italian,24,35.136885,-80.937174,0
1,dE-eTfSZO1FzFtv8N1RILA,American,9,35.196623,-80.79059,3
2,KPj3-U0TGr-AEGtzQOVaSg,AllTypes,183,35.351395,-80.888219,3
2,41uh9gpSwCfiJuK3EaHisQ,Asian,145,35.199303,-80.866886,0
2,mI2poz7WNXEZtJpY8NAUGQ,American,322,35.147139,-80.828793,1
1,_WLYW4vzknVRGiVJBUy8oQ,AllTypes,85,35.335684,-80.795891,3
2,WLg9N_3CwgQgkXcjb21e-A,Asian,68,35.174851,-80.847318,0
2,Z1HWb-cou0CUNYeh2NAvQQ,American,9,35.116532,-80.722195,2
2,qpQyYzKsOGgTHNFzdAUC7w,American,116,35.114677,-80.721356,2
2,RcougGyfkKn7_qcJ4TJm3g,Mexican,121,35.052666,-80.847324,1
2,FEh4T0fSJXiEaoHHf7cgPQ,Italian,12,35.084081,-80.659258,2
2,0NeXPGy3_N9T4IeHde7iGQ,Asian,195,35.059113,-80.8138,1
2,Icg2QO-uIaCP23ldXUHTRA,Asian,53,35.138608,-80.73531,2
1,_JBu9v82faHK8WiSp-DW1w,American,23,35.247479,-80.805282,3
4,hK6Jjs8TsEGNS8wonQFzNA,Seafood,74,35.225261,-80.843097,3
2,K2rCE7eiSUrHKFfmq6ZwXA,Italian,12,35.08615,-80.850384,1
2,LxUL7mZjMbVX9ZBSyyKWmw,American,321,35.172254,-80.806744,1
1,FtoLjnmpWKzQ7BEbg7Msvw,FastFood,28,35.135027,-80.73665,2
2,SJzjyB_qD2CjQPVU7qSsbQ,American,149,35.302106,-80.74776,3
1,Ju3QcTn_Gl3n42vEK3P9bA,Mexican,87,35.061257,-80.814542,1
2,vmdf5fPz58OCqMsIct-mDA,American,23,35.1546,-80.834913,1
2,ANM1_9wIgMzKIP3Hmnyulw,Italian,16,35.228158,-80.841315,3
2,KxNH6oVPqbAAfAoup32GPQ,AllTypes,3,35.168561,-80.874931,0
2,z6GC2gdtR8IF-gtgErx1SA,American,693,35.212876,-80.819098,3
1,K8At1Ewtyaru9dy02YYILg,AllTypes,69,35.300531,-80.801845,3
3,hY0E4jeIyDgLVf7_OelKBA,Seafood,215,35.226433,-80.84468,3
1,o1Et5KdIxv1v2qtM2Av0hA,AllTypes,6,35.299735,-80.80145,3
1,E_oA0DsPXwlilNQmdcNA2Q,FastFood,35,35.138332,-80.931987,0
2,pT5Ypm8isz6bn4esMIspPQ,Asian,113,35.137552,-80.933611,0
2,aqpKYPR1wbK2tIdNN04pmg,FastFood,321,35.225324,-80.842187,3
3,Rif-8iyIzXVlO5Adi5gDZA,American,38,35.067297,-80.841053,1
2,QXkEddHNSM2ah_EoznE1-w,AllTypes,67,35.078106,-80.654335,2
1,31x0JXe6pG_DaID-8N92GQ,Italian,4,35.116813,-80.72368,2
2,MnpF_R7QAw7WDYmjgkGKwg,Italian,253,35.226051,-80.836185,3
2,B7txe-1iQs1A2rmFMJ8uug,Asian,163,35.204512,-80.824118,3
2,sGU0dlsT_zXBW1m_lVLsxg,Asian,116,35.116767,-80.719342,2
2,TMrGMeFnkPBTu36O_U24fw,Italian,136,35.138069,-80.933243,0
2,z26a2zem_gwW9tYF7POlFg,American,70,35.365369,-80.712093,3
2,rLhbO3sH6ULbiVOyORThNw,Mexican,57,35.322006,-80.650906,3
1,VCdE6xiouRRE1OiqBuyDjw,FastFood,4,35.125836,-80.708606,2
2,VlXMRqJ1WozBrXbvXmXHGQ,AllTypes,49,35.187248,-80.75865,2
2,8dttiora4SPWDowtQY4giw,FastFood,245,35.138604,-80.934847,0
2,c1D32Qr1jAkoUx38DwBh8Q,Mexican,51,35.137835,-80.931773,0
1,q6onqTsGCJ-wHdxCxd-Cfw,American,99,35.226973,-80.84618,3
1,dnP5-6aYEdw2qP7giStVoQ,Mexican,145,35.067744,-80.677488,2
1,5kn-STdORYsEIi_nFfPkfQ,FastFood,75,35.146566,-80.926847,0
1,a3oaJfVAqaCgiMw94lgkfg,FastFood,95,35.150329,-80.925448,0
2,UCzhVondIgHreI1ZbqWIsw,Mexican,141,35.135929,-80.937553,0
1,gX-yJJB72zfuzJC_27IwPg,Asian,155,35.145606,-80.936566,0
1,JdNv6vdpft5g5FJWPCCQuw,American,71,35.106407,-80.807735,1
2,i2FTNyZ0BHgTF8vcM4ypjg,Asian,10,35.10697,-80.806871,1
1,0mihgXu75qwqOJngkrm3vw,AllTypes,9,35.224924,-80.847242,3
2,WCcXaLESHYJY7hjZ1asAow,American,4,35.056006,-80.852837,1
2,6BI_-LpcCc71IXhsU3QZCA,American,3,35.227387,-80.842069,3
2,2e_5zPhPa7NPCZtJha1yJg,American,95,35.058622,-80.813926,1
1,qCuLRN7WvP33qT7B9GTl9A,American,10,35.373437,-80.725888,3
1,ZEFXwwoq545HXk32_OnLBw,FastFood,134,35.227462,-80.840378,3
2,3TkYBmVGHz-t4mc1U8Eo0g,AllTypes,124,35.16635,-80.87609,0
2,9LHNY09Gx1OvdrBLcdjzaA,Asian,102,35.102867,-80.984862,0
2,IMf26IW2Z3KxpuJBcqqEZA,American,226,35.201494,-80.843674,0
2,9bW0DCsSH-fbf0YSeSu31g,Italian,5,35.232829,-80.848563,3
1,P-LioOMioG6wmP-zh0D2Ow,AllTypes,70,35.22283,-80.842778,3
1,4GcHDf9uxK54OOxNIRYoNQ,FastFood,45,35.10331,-80.9869,0
1,AmJIiex2yuCki67NM4GDSA,Italian,5,35.235651,-80.735234,3
1,Wi5UEtrgZ7MTCCoJxmDEaA,Italian,107,35.22324,-80.846587,3
2,azn6ATfBilcbLltriyMx2Q,Italian,161,35.355085,-80.850497,3
3,wt5vYYrzOdAghYzgGJnrJg,American,3,35.385598,-80.748524,3
1,oD3Q7FwwBgUg_rKUFUnmiQ,AllTypes,176,35.232204,-80.848589,3
1,q-hsairntIcaUs2BCQ07Fw,American,84,35.232966,-80.843967,3
1,diWRbxTqoQwYIXkzipjcJQ,FastFood,135,35.206638,-80.860932,0
2,mDaQaDpZStofYeoXHrR74g,Italian,3,35.233049,-80.849051,3
2,OdCQiwCHdgQ5RcBUdmU4-w,AllTypes,134,35.369968,-80.717161,3
2,J8_2GhG7Y6FjZUCnIhEjdw,FastFood,4,35.171668,-80.849264,0
1,aRVcgle3zySWGXQ8tWmrPQ,American,85,35.086284,-80.850639,1
2,Pu1eLP0H-ZCuBikO03KTNg,Seafood,198,35.088626,-80.845103,1
1,ZyL_apTkiQadCcqjqjEhaw,AllTypes,61,35.143982,-80.932284,0
1,K8NHF5J2MeW-JNebgtrZPg,FastFood,17,35.180205,-80.929257,0
3,SHw0Ys133CurU1PIBPJRuw,American,217,35.226192,-80.845171,3
2,DAC0-UTMKjz_mFh-cQ8EAQ,American,263,35.372812,-80.722823,3
1,o-o6-_y9eLJ3dMHcsQH02Q,FastFood,60,35.199843,-80.841189,0
2,mHgi91lUUK5D-UNcv8HE6A,American,195,35.156091,-80.823879,1
2,dGU0ilZq3VhfIo9icKFpLw,Italian,39,35.171107,-80.80719,1
1,g0OCP2j9Z-m0BrWlQ3CaKA,Mexican,850,35.218491,-80.794804,3
2,3eCcG2anbC12_1wPxFO8xw,AllTypes,252,35.226253,-80.844313,3
3,qZjAbsrSdu8TiHZXOFAGAg,Italian,106,35.052522,-80.851493,1
2,we6yR1R5NTvnXAvWpqcQaQ,American,113,35.227459,-80.844211,3
1,vSUWVBPAWFtZT88ff4TEww,FastFood,116,35.229355,-80.844612,3
2,3oL6dqvLAeIGR4ZkDrZwBQ,Italian,135,35.146573,-80.80895,1
2,Ht6E7-Ij2JT4c0_2hKAqkg,AllTypes,106,35.207457,-80.853114,0
3,P0gOrXgNWmcUZ5WH-wrfyg,American,207,35.225324,-80.842187,3
1,Ms8ahuHgzlnuUjFD2znGpg,Asian,74,35.17612,-80.797181,3
2,D8DXsQQzAuGFlI_F0ZYJfw,Asian,153,35.365984,-80.786026,3
1,sZPX_diXfk41qqVvXxGvMQ,Asian,27,35.054096,-80.815393,1
2,waG6ucx1ADpZR1XoF6B99A,AllTypes,68,35.253617,-80.805361,3
1,peHhnbMH7ZwlSA5pCYDstA,American,27,35.21423,-80.85493,0
2,IbjylFxjJe68Y9wPdEXjHw,American,126,35.34832,-80.85204,3
1,dn0yw0WPTsH8P0SAstDQWw,FastFood,75,35.348149,-80.858623,3
1,GQoipuiAzh9bWuvijIODgg,Asian,198,35.206638,-80.860932,0
2,_qvYa_VkaAZLi_k0Bjl_JA,Asian,50,35.098423,-80.780416,1
2,y0plWo8YVTM31ohd6MkRmw,NightLife,137,35.206639,-80.861115,0
1,5YUGde1hTOu19Jq9anqLMA,FastFood,49,35.348895,-80.85603,3
2,zN2KzJECaUg2aXrQjylq_Q,Asian,10,35.22711,-80.84351,3
1,Cc9-mnu0EK41Y09BQwAt7Q,FastFood,158,35.302385,-80.748653,3
1,N8kcP57ft4V3Cj86j2iutA,FastFood,83,35.340946,-80.769942,3
2,36-XZlXeTz66g98AxGFbig,American,139,35.328882,-80.738608,3
2,vHAUp-I5mquYLKLmQw5LaA,AllTypes,20,35.228281,-80.840985,3
1,2rT4LrsGGd9mjerwEWKfYw,NightLife,19,35.192727,-80.781057,3
1,biWA-nwoxyYcHMvARR-fQQ,FastFood,68,35.224662,-80.846146,3
2,ZqeIEOz_NvcInu7nFhA4BA,Asian,177,35.310416,-80.750577,3
2,JeJXgEpfPfXLAiqfCVRwVQ,American,85,35.139366,-80.737436,2
2,XQCTg-QHsasTu6f19yaDmA,Mexican,124,35.348074,-80.855567,3
2,I6G6BbkCV86wAGE14A2ocw,FastFood,74,35.348632,-80.856267,3
1,7N713OtnkPkS63VrWwtjWw,Asian,7,35.22533,-80.846156,3
1,JkoFMpA2BlMUhtNsWo90RQ,Italian,19,35.22533,-80.846156,3
1,pGJz6i4sg_upGgnT7sLzsA,FastFood,152,35.225181,-80.842261,3
1,l7FlECFrqFssTw4lV4b2fg,American,25,35.223866,-80.844683,3
1,QsJzYdCR2AlnvvagjejSRw,American,34,35.228165,-80.842246,3
3,x4-_QkOY_EWMlgQSfDee-Q,American,426,35.226289,-80.843665,3
1,QzxF-8ojGsHnyJ7LJK49oQ,American,30,35.120911,-80.707237,2
2,eUfSEAOFhvH-3N4MEgHHCA,NightLife,570,35.247357,-80.804593,3
1,a0r8LLyls4O0rwrsdD_W6A,FastFood,223,35.09378,-80.867699,1
3,EzwMgcoSFJsp_BlNfbCFqw,AllTypes,18,35.202104,-80.82453,3
2,MiswZE4QKD3Y8sEoVENw7Q,Italian,14,35.154074,-80.828878,1
2,PdTOGCRK-ZXBYIhlHQXDhg,American,4,35.138265,-80.93364,0
2,eNnviNV3PNvaLeP2r2NT6w,Asian,57,35.041206,-80.861846,1
2,4xqEcCOJ4eEiedUZPE3_xw,American,257,35.309388,-80.756564,3
1,UD0zvmqyefhV0O0PCJ_qJw,FastFood,165,35.317935,-80.738212,3
2,JkY4UiIaYORu0Dqsxrfzjg,FastFood,89,35.373497,-80.722761,3
1,xibL5PBnob11lnX8hS6Ihw,AllTypes,22,35.303434,-80.75677,3
2,GpiGCaQowBfka69vLaKE5g,Italian,92,35.327245,-80.738819,3
1,GpZGSt4wh8Bx4b5bJUbW7w,Mexican,21,35.316384,-80.739983,3
2,cagiC2yJUldq4YKHM68Tag,FastFood,55,35.374331,-80.727583,3
1,JfdDA_B4J8WpRdpliWkdgw,Asian,45,35.328676,-80.738912,3
2,nDuny57RqmKpYZB1lNxpzw,American,194,35.081498,-80.877227,1
1,c2lZc0G8CGKZMuogYlPYhQ,AllTypes,60,35.213747,-80.830426,3
1,nhEkFy7LrIZuIXZJCxl8Zw,FastFood,131,35.213721,-80.82628,3
2,IiO3DQj5lHtbOeXmdyd7wA,FastFood,160,35.366203,-80.708801,3
1,57kidgI9hRxM-e7VemwEHw,FastFood,4,35.148019,-80.833327,1
1,TQJgBjbwr222OBcYpaxoxw,Asian,16,35.171668,-80.849264,0
1,R_D1Yg54sRfkGWxgFkel2Q,American,133,35.13811,-80.717679,2
1,brvNWkz-N8UxO2AjpukDOw,AllTypes,4,35.280888,-80.793558,3
2,_0LwsuDU1lG2lwFBrCgzCA,Asian,61,35.337379,-80.935154,0
2,67MY5yf6budF8bssFTEgpA,AllTypes,70,35.062218,-80.773346,1
2,VxL-VuW315nJwrFG7nojWQ,FastFood,59,35.175212,-80.849571,0
1,t2xSPRbFenItqGNzgEMWcw,Asian,67,35.177329,-80.876766,0
2,0nb7Vy-fN2c8qaqjYZGGvA,American,115,35.234167,-80.904454,0
1,yLKugRNza2V6EZmuWImpXw,AllTypes,60,35.368507,-80.709593,3
2,ZKkI1U5TkAEkvaEjzgBVdw,FastFood,90,35.228133,-80.84147,3
2,YSi0IX6f2dwEky5zl3IHpA,AllTypes,20,35.38877,-80.661621,3
1,-VB2nJHj5AVJjDoSsyYIwA,FastFood,35,35.367378,-80.710651,3
2,SYQZYLs0lWuAjVFdUkdcOg,FastFood,143,35.316824,-80.771731,3
1,vzjxe7mMtwlxIA9aBlxKfQ,American,56,35.119447,-80.695335,2
2,0jj0_k5J_UIf1mQtvwmMdg,Asian,17,35.367101,-80.665846,3
3,1Um4m8FKQHyDFXEbHxmZuA,American,195,35.225324,-80.842187,3
2,uAv2nIoLVQYYdeXHo5X9FQ,NightLife,121,35.117117,-80.824515,1
1,C7JClUutp2UFQl4ajjno0w,FastFood,10,35.120504,-80.949078,0
2,jSmkZ87M4Ivv7aw_ytOuHw,Italian,54,35.135054,-80.736735,2
2,Up7ZFJm8iCys4VBAgDhVnQ,Seafood,154,35.365704,-80.715402,3
2,6xskJToqfybDbX3V9FzyyQ,FastFood,134,35.103145,-80.986,0
1,qwayH4zK9h9iC5HyUJt_PQ,Italian,91,35.317732,-80.772112,3
2,jZkOXZeACyJp-KU6aZrQ7g,American,49,35.309098,-80.756007,3
1,OaggbPxcgYMqOwLYn7GtBQ,FastFood,14,35.226246,-80.844491,3
2,TYekmFz9_jSEy3LK42QlAQ,Asian,40,35.106534,-80.807356,1
2,0KNRmt72IWxI1JLpfpLwSA,NightLife,347,35.062252,-80.815427,1
1,4NO82pvv4EVXPlPp0ufwqQ,FastFood,70,35.366532,-80.709297,3
2,nPjEhnjfqbno8J2qgTjfPQ,AllTypes,376,35.159827,-80.875811,0
1,GixdZmUS3hYl9guox8remA,Italian,55,35.102573,-80.983932,0
2,88mPrywH1ox-7ILDB0e2hw,FastFood,117,35.350387,-80.856277,3
2,ye9yRRLNn43VqMo4Rhstkg,AllTypes,227,35.116692,-80.962647,0
1,XcECGsRXDT9kgbrdP6k1uQ,AllTypes,44,35.317084,-80.739044,3
2,jUeutekCBjAUw6tFiOVTeA,American,108,35.102443,-80.984482,0
1,OgcWSVBjHLen5xORk776Lg,FastFood,9,35.174989,-80.927152,0
2,9Wf3RHNSITQ-UW0J5jcaxA,FastFood,53,35.138751,-80.93646,0
1,QsQZ_fl1S6ZX5-sprj-PxA,Mexican,93,35.190366,-80.922471,0
2,vpAvqlV2uWbwVd3TSPwQQQ,Seafood,19,35.17917,-80.88284,0
2,nNHtbAidxEUNBGwTvFLb7Q,American,3,35.297603,-81.016172,0
1,bVyARiRmg36o5BObsnUL8g,American,110,35.102199,-80.985767,0
2,Lfsa7476mhsBBOnDyY_lYA,American,29,35.084708,-80.890449,1
2,11XUTAA8QO11cuyzEPVOkg,AllTypes,479,35.13591,-80.940148,0
1,qt0Bh6qo2-zxMyFXExyt4g,FastFood,167,35.151154,-80.841163,1
2,yocYeinkZS9PnJyzRSzsEw,Asian,24,35.126389,-80.708036,2
2,DtrACWjoGtx4lAaNfxHS4A,Asian,517,35.22921,-80.842158,3
1,pvApKSFKmGWSn9yP-nLbHA,FastFood,290,35.143982,-80.932284,0
2,MwRPgayDjQkC529pXFv0sQ,Italian,33,35.321641,-80.651289,3
2,wksfC_Dud9G8GPntOq1CxA,Italian,25,35.175887,-80.801976,3
2,q83q9mFV7M62p8wMrtmkgw,American,37,35.36525,-80.701431,3
2,6OJ29sauqen8BoU38lPAyA,AllTypes,9,35.128106,-80.94237,0
2,mJfIIl-i3NYiIR9Gzs48LQ,American,624,35.199889,-80.842288,0
2,h3B-MtYvzP3eY4fTMZR0Zw,Asian,199,35.20136,-80.824625,3
2,aRaeSj5VgiNx78qHuGGNNA,FastFood,375,35.246722,-80.805909,3
3,oSca4JC5kYHPr1Mhs6ZASw,American,333,35.170864,-80.848291,0
2,G47s29YRM9T8wrnW3HRGnA,American,137,35.13906,-80.908227,0
2,ybDCYlkelIAh5GXaliL7Qg,Asian,114,35.337229,-80.756654,3
1,LmUsz1BW611QEtlAmUQigg,Asian,5,35.33702,-80.756294,3
1,dBk8yOWJE3fj8AFjh6D-uQ,Asian,141,35.33807,-80.757397,3
2,fTFgrxLjA07UdR-1PKfIng,NightLife,847,35.220307,-80.813301,3
2,73hnj3oDhaEt46uMLhw-BQ,Mexican,154,35.214165,-80.826742,3
1,BvacFV7Wr_dUlz3M5-aJ5w,Italian,255,35.227307,-80.84315,3
1,8cNA6AcjsdfJAtDv39FLNg,AllTypes,153,35.061899,-80.771467,1
1,LlDZRa9rF1E3Fql0EPcJKw,Asian,168,35.341155,-80.764657,3
2,5isIr6INaMBDnB69aoBJcQ,American,447,35.022686,-80.848052,1
2,ytA7CC_Tma_QFiDABLzY2Q,Italian,17,35.156893,-80.794372,1
2,EOAhMhBXmhuscZXPmyAy4A,American,85,35.053681,-80.851458,1
2,3ornwb5L2Cy-DKeR6xbpdw,Asian,145,35.151786,-80.95081,0
2,atC08JSxcbm9HzU8eOLuZg,American,197,35.352549,-80.851181,3
2,85vOUeWo9-bG8qQF0U1K3g,Italian,80,35.026175,-80.839462,1
1,rv-d0maeNVrmraMlTwfQtQ,American,168,35.239828,-80.918152,0
1,mQG9K5uvSmB10BLAytl_hw,FastFood,8,35.1546,-80.834913,1
1,SLQAYnOvnqsociD21KQOrw,AllTypes,131,35.034652,-80.808125,1
2,bAty9chWtByodcGQq8OVfA,Seafood,48,35.303435,-80.857843,3
2,dFNL7As8UcvgjhCW3HexMw,American,154,35.146073,-80.724955,2
1,ECMKdd1A5779wrLhbVtCvw,American,27,35.187177,-80.687264,2
2,5A2ws3jfn_C3pNS-tl07eg,Asian,36,35.068379,-80.842219,1
1,JUZ1cJfyFINgQLC0YlnyEw,FastFood,40,35.082188,-80.876336,1
1,9iykF_gU0Jd6maDg19NE1Q,Mexican,44,35.317655,-80.772192,3
1,m3R87_vgz8qXJy_zquIEUg,FastFood,12,35.173358,-80.847943,0
1,AyqkzaNU3w1XCOtm8mx7rQ,AllTypes,441,35.185498,-80.880978,0
1,unUnBwaCwXWco2fCynC4pg,FastFood,40,35.136389,-80.938079,0
1,YmzCjAQV8XuElZQcmsjenw,American,56,35.171453,-80.660633,2
2,N29zfL68LmwfWr5EQKB0Yg,Asian,19,35.349951,-80.843122,3
1,FMzJJjpd4Pd311StIKkVKA,American,1014,35.215705,-80.856667,0
2,KqCvXI-hvw6x-PSTBxB1ug,Seafood,314,35.218451,-80.942326,0
2,WGcY8_1NjbEdg57qgB8BEA,American,128,35.116484,-80.957645,0
2,hOf5nmeNTOkQ_Oe2gQoEkA,American,57,35.09566,-80.77954,1
2,kgqurNLSpCmHqpprJOk-Tw,American,206,35.053814,-80.812206,1
2,MeMMA6ZJxW0xAR6WRgn_Cw,NightLife,101,35.175174,-80.654628,2
1,6rKU0EHGZZqdXO5SORxqTQ,AllTypes,71,35.1698,-80.875549,0
1,YFD3QFtNfmq6ZGjUI1_S7g,FastFood,57,35.055689,-80.853378,1
1,Calp-z22yvvWsE55_3DjKQ,FastFood,29,35.139703,-80.935214,0
1,CNaWMRD7iDM7p6pIxm1SAQ,American,77,35.370275,-80.717678,3
2,bs-BDfrwkUMXNWMkdVk6Tg,Italian,59,35.066082,-80.77261,1
3,RBLNreE9s8sjT1bOVsDsPA,American,342,35.239366,-80.84569,3
2,YZyzJVGQDgsOBS098JDR7A,NightLife,80,35.022629,-80.84723,1
2,nfNk9CUjpnKX_bwK_-bIeA,Asian,164,35.347711,-80.858584,3
1,Gj33U7MhMSw5wtr9Hh6GEw,FastFood,5,35.22841,-80.842624,3
1,U8zkvDThX0hhkPxe2-y0fw,AllTypes,84,35.225906,-80.846624,3
1,79ZIZgFiQATOfdsFq2dcOw,Mexican,13,35.022718,-80.845857,1
1,i7ZlevDwvfzGcwe4n159vA,Italian,84,35.215447,-80.782672,3
1,w3WH124kxt30NkZ6WivrwA,Mexican,98,35.147503,-80.833282,1
3,_PINIylE-HAtznOkeQ6OOw,NightLife,504,35.225378,-80.841961,3
1,lzVQS4G7SDYx39h-iRxidg,Mexican,4,35.151948,-80.875298,0
1,yy7m3Fvuq_RWsOOst4RDUg,Italian,81,35.153173,-80.876146,0
2,ZqbLzCYPdDNL97lwoiQmWQ,FastFood,539,35.05277,-80.847412,1
2,yJDmDtP2lJLWpAkmPnNE1g,Asian,73,35.3747,-80.725971,3
1,M8a29Glk1aG3iYPKpckaIA,AllTypes,104,35.093283,-80.867821,1
2,wBJA330LpDTq-MpXz3qIIQ,NightLife,19,35.153654,-80.83979,1
2,m5d5I_aQJJjH-dfMBHA_nw,Mexican,107,35.137835,-80.931773,0
1,hCmALgeErt6qVDJDMgy5dg,FastFood,21,35.196491,-80.826048,3
1,kSHZ5q1pBy9VpH7VvVrG8A,AllTypes,31,35.168561,-80.874931,0
2,6KWa45IN5hFWv617efvBBA,AllTypes,337,35.227096,-80.843829,3
2,YwPcS7r6SQRbvAxHRA56Gg,Mexican,161,35.279503,-80.767024,3
1,Iu0ElolxFlhCKimijFTPNw,Mexican,146,35.226578,-80.942155,0
2,va8gX25HcEcnHnLgy1j_tA,AllTypes,565,35.152437,-80.839518,1
2,Ji5c-g0GkxRHmBUDAaWzoQ,Asian,366,35.349051,-80.854143,3
1,2ieS2VTBVOahX9SFoVtSww,AllTypes,33,35.215402,-80.855405,0
1,W_STH29iZVm2FvYZwjPt0A,FastFood,86,35.103752,-80.984731,0
2,lmY05KHoqyFZjGsuHYx-HQ,Italian,466,35.21274,-80.835919,3
1,64HmJyT8J5KGpT8tBhh3jQ,FastFood,105,35.035595,-80.804473,1
2,BIprAvpTBXFlRmnTVbrGyg,American,134,35.384064,-80.784813,3
1,aH-nESmW4XmmIdcAe7R-pA,FastFood,23,35.12819,-80.702241,2
1,GTkPFdALFXTmEJc4FeQhfA,AllTypes,80,35.081845,-80.692449,2
