business_id,checkin_count
oY71G_AaKlF4Il-gt4L2OQ,209
bVyARiRmg36o5BObsnUL8g,110
go7rnFqNB--ZYarRX9vNHw,11
_epVW1QYpBdT_eLvUnwrow,129
a1zBJOBpJiQk4qFaMCvEnA,54
jDjDbnik5zlOeX6Qvton6g,22
iu-GLKS8OOE6jY1Zmf4x4Q,245
C9YaDxc-y4cBI7WNJPA_iA,24
W2_ItcTl_TiJeI_o3n8gYQ,8
d06ZIF5TeK5j_Pii7_LmXA,38
nVQy6izPb9MRLi0nWXz_vQ,9
107,2593
831VoPOKcLIZr3kWTb1pPg,8
UnD73J4jEBvi9z5UieFIjg,218
Gc5GSWMME5vm3IOwmO-g0w,24
HpVjTlrHweEn6aitDM3eVQ,61
P1R-MpmdtsyE82_JYXtkAg,374
ywTb9KCw_PHvk0Ts0v_UxA,193
L_Ms8hJ4iYisumjjtofkaQ,30
dJ6XrN6xbb9keIbd_Q3VdA,548
40axkHtNTmROdIMQJ_gOsw,105
eSEguR3D17fYgVHU3Y6cxQ,115
H92SaE8QEFyQHjwYEcCCCw,198
dx8lP_mmctRUFFz5Y3xpOg,562
E4-5m-mkGoEtxqNQ2ikqLg,38
1CG2E8Qd8bas91zCi5GaFg,29
VIaXX4IvHnz_zwWi3Q4L2A,138
Kma0nPwuWfqelROxRIwLRw,267
CJ8IURVsHxTIu2Kzp2Kumw,49
-eGTRXRUBYnypv8Jk08nKA,94
d-RORs3TaBgYgBb0tLzMIA,34
_6rzEUOYbo7lgtkSKkKS9g,208
e-NeZXTnBDPlu2LfjXpv9w,6
M2TzzDd9nHEoXvOLA-BuyQ,5
Wsh2pljMQCfY8U8fj8uV-Q,343
r6ag7MEGrqE0vjPqNFCBgQ,16
OQQ2Md6AOTjHitFNoC29Ww,43
W8AYXV_V63ke_p1SE44-Cw,181
QemK3ynUfiYGmdhv0k8vkA,100
hJ3BUiQg64X7NNgjhIJ9yw,77
Ju-rDrJHTNjN0j0C8rDlDQ,12
9CstkLhqS4fXT0VUgu60dA,385
3glsHgo0D343Q2mc22T9FA,293
Lfsa7476mhsBBOnDyY_lYA,29
kjDyfOt3jEcKtS-EV-bnmw,7
uvMQpe2i1p9wUvwYc6lwxw,10
dM-pSFGxckeBu8DIGxfuHA,596
X3NvTA98paIkjT4-bcXpLA,4
JWql064OkrDDbRjJ-bjulw,51
_sppJb0durssEnD1fs94mw,37
JsorhAPDyafD2JC-6fY-sA,255
P0-ahIRWVNR9WHG4dlZkpQ,68
11XUTAA8QO11cuyzEPVOkg,479
LMrBt-E-jsa9y7z2chpJlQ,4
N6bcd0nh-7Nb8E3QkLhQiw,3
0_J4y0aEmtuzgdsH2OfWQw,525
UACSWwOwCFg58ycvb32-RQ,12
MFxhYRVqFcEZC009-6yfOw,13
Blkk9ztFRKL0JRo2YDTQgw,72
bvYPXRj2ONK3VIDZ54PFyA,269
IyPaY4B3PAKQ6YloZskuAA,25
nFBse3YXN8CP1cDieyLz6A,755
d7_jkx0VPx3uHsUl18iHMQ,11
S-n6gL7uF-LxZu8WNgnuuA,8
Ia8zaB2_UdZIEXRYRfCpnw,4
St3jS0PnF1lulH1ggA4Jgw,1904
wfuStKWk4S2tJJhLyzhZ-A,105
bO2rQLEntQLcg675LjEqaA,171
1YwEQ0Ei2jTDxYlktFZXrw,15
RR2QICUfNyAyj9h2bg14qA,7
4C5b-xIlEKy_fAxZKswAhA,39
qxomM4mGu3cu13_YxHfd-w,6
2gWeQJqIZp46T70eH0Xusg,14
AvVMhXghvAE2_JGWXoC7IA,68
yCQLrKLiJnlONnvAW-dWwA,13
1XyYZhshn0NgFDZ3fvxxWA,386
1dnarzaw3bwFrK38hldi_Q,105
tbANFIP17slL1xPIUsl1MA,310
MSl5VK37822321Jc-pCflw,879
OxRjcUVMvVHsMq_g3Z7ECQ,4
34daJSPwbBzn0CKx5VDIxA,176
QqJMC9enrJ8UjlASZuV3rg,6
xqKHLoFutNOnzEIDo-LtBw,305
CR4rAbV2-3Or0Z-Qb6bQsQ,224
Bqs7_QlIF5hHt7_HyZYO8w,67
vRZhCuKs1TeyrNtDcFJrQA,94
SPBZxmt8_nT30rNVnKHYKA,549
S-QjTijhGYvEKvDznUTqeg,10
M4w8vTC5D_1l4xv9ejB_4g,138
qt0Bh6qo2-zxMyFXExyt4g,167
yocYeinkZS9PnJyzRSzsEw,24
GnhBikki3eNPLa_B2gKVdg,53
d9eD1kEU7YRRIirdzyvJiQ,290
Q7wFLdnyNyYCNyTVIwfx3g,61
3g1VhiYuDWqJOH3cp3ugIw,5
xs1LHeJy78u-7taSEnQ2Yw,476
DrG1ShT9meH9wpJ26aUj_Q,17
_ykFkQ_e6vjgRde8lYyTqg,362
_cJYBzMv-rPHtr06IhJHzg,96
DtrACWjoGtx4lAaNfxHS4A,517
pvApKSFKmGWSn9yP-nLbHA,290
OjRRou7fEWc7aX5_3sA31g,50
frqg5yt0EfmHqSKCvc8LMw,40
W4hVJJcxlVHT2W_DCzTsSQ,9
y18_x-NKD-V3EiLwkSj8Gw,57
2FV_iT9RACp_nAfwN6wjJw,6
VvX4tzZ8LBoLVkmxEWnZNQ,19
CDhFwbjDZKARmTadMejc_g,24
K9rlhLtpGjpzcVqZ3qxmug,215
xXAKgohFaXGdQddKbzAbYA,184
2_i7tQoykfXrG1zB6iHSlA,348
6xxa1ZONUbdG5ZZQhAglzw,406
Ajhc8sooWSX5cCkz4LVUXA,73
BMW7h5lGeDk2pOA4nC5B5A,41
cFivwA18popY5GH2tJtXlQ,62
hKqGrfsWnDnMtLuKuyeF5w,94
KglJt7l2HjAGj_B3m9XCJQ,6
AvaV8EHR0m06uiNxikJabg,30
rPyld8K97IwARW1Q92DFwA,8
kSNXWc3-D687Y6MPdMcBSg,67
uchuMhsItIZOtD33p4KBaQ,120
eskXrZERb01mwHrNKv5eEw,185
QxbD1s0wjF1daD1oNImLMQ,20
N4rS0RaGIU2M7DL-uDBkcg,7
vc_Rj7GAepCUpo3U6LAMHw,54
quC5RWW7jSqVHGw0YCbwAw,5
L8cQRCTFEQspgQ8UiI-oDQ,67
oD3K3aT52uNdLaYmGnRV8A,161
CwKyfU1JQRd3rHSYORG3hw,107
FFaj1zup_tz_XddqzMwJ1A,14
o_HVMHPQwnuJj7yqn_c5lg,3
MjNHFNzphMaDI5d-VLEj2Q,130
_WZd1YRYAX1d2hCxmyjI9w,213
GTzBzNa-rywEeyPhF6Ruvw,15
ncxBZxetREZ_jCma0c7mHA,130
bulkC_6uGn5FM0vz3Kt0ZQ,122
IRBkVErlqhKMeNCxRgjRQw,867
9GNUcyeSPwtzjWQyHs0zDA,34
fRA4Ey9Z3QBN-sV5pUFnjA,58
Ae3iqemToxFcCC2h_qDooA,5
BDv2cNhoRXqqrNaKSVuZbQ,567
MwRPgayDjQkC529pXFv0sQ,33
WPcfdaB2oe7Lt1y2P4gQvA,71
bFIa5GWBFcyhHJOMctO6XA,230
zWywRjPZSKVieUVnzE1eLA,28
n8aEflHJYlK_c7yy8xkwpQ,380
rYUSp2-7ErGJGi-MSh_H4g,49
fytNHpJ5Js9hkD_cQO8rBA,30
139,4035
aGfDYYFFWDHas7ipbE5TMA,27
VBKq2FdjY6Fx5w-o-5gEMA,37
8z2DkKf_FrPVNtt_5w4QsQ,41
MI_iUo1QJN8GKr4j1cklIA,280
-tsCj7HZ1TT548bcz8U3ZQ,760
VQAL0hpGZVDgFuTU_x3N9w,24
H-c8pdcsJJofXAeWxzk0Gw,22
rR_szXNwNQB-MgEoTElb8Q,906
8clKtz2RxFRDLnzZwMgA4w,149
clUb7fXNVPmFVET-hH7JiQ,7
pLdz4dZ6fUxp2GgBRNPq2Q,212
uDoEofFBFyaVsAR7UCYMDQ,220
gK7JH1FrLr1lZWRVvY8MmA,4
jtqPBGcsvmKI7VeHLG0KsQ,57
paZX13Gc7X10at5QwvCFZw,97
9YlsEUBP8_8nTDZVmNhZ2A,20
wksfC_Dud9G8GPntOq1CxA,25
0sktvP-VFkPXvqNHG889Bg,1184
BczVI3UZI9R9AqZVUcH3mA,40
Fb3Pl0PO_ojEyChkM_SApA,44
bTaIdTtPQIVaj7GChPXGBA,13
1uKYFUSNsrR6_tsirqvfXA,175
W1bqn7-MGgUxCcUv0VGMOg,7
hkKvb6oXxn8ygoP5fFln1g,136
b686MZPPrVhnwYhhPZQdJA,93
81SEigKyQV5-IIZ742sEyQ,526
4loLKvzhanHwFnXdbWdfSQ,13
QR8WItkeeoKwng308YDVgA,60
69sQWQAp7tr2kaFaP6YZOQ,60
MK7pf2TUDrd-ITXEYAAxOg,17
heszpsyNiT3i8MEOk04sUw,79
bQ1s5pqX_UVWVQ-k4e9rAg,190
5JsNDY86Td59M5eu0TwQSw,72
Zruvunhqw7cuyuoe7g09Gw,290
wnpLjy4RwEVB27o-Nq48qQ,6
4lTeUypyxHZCMVZjcREr4Q,220
Z4UuyC0XJTNQ3bAlluOY9g,16
2ChkhRUwGbneeCzaWCaJxg,32
VxZU1FsoL7YJhiQ1O3S8bQ,67
s2YrgQ6YhkYfJ_fDvaZjBg,11
EytlMSvqPGZyAjKetiqBlQ,6
ItSJ-wb0QHVoa-_cJvFUSw,17
DPbY9v9s_FoPky3DthrbIA,53
WBK5EJ73mmfGEW9DolBtBA,9
q83q9mFV7M62p8wMrtmkgw,37
RCo2xqW-7PU-gu4yaiSI3Q,39
FFdlPSZCGgTdg1CAfrlvlw,391
S6_mfgekXJGN09b3AGFk-w,10
7umBiO6T3AtE758ntwPEHA,173
4533HHCXeTlU_cCjPnq0Fg,18
AKyTwyfCRHAQ-W4oMRKVtA,923
mMy3ki7V3ekNjKIH-93mZg,71
aVCIF4JaQO4qiRoiUWEt7Q,11
H010pkpCls0M-mjIzSCVlQ,156
DtLIpieZkaObk-YKyPDsMw,13
s8fSRTdlzx6JH5vl3AswIg,7
BPgF1ZKGForn6kTjqO1rig,1042
fGMOPIZ7m7hf-Ti8QTkSqQ,487
H_GfmtVf485JdJFijCgIMA,32
16olLTJnCA0Q3B_oft0RvQ,20
km3g-wDO2KfhfnTvJrLJig,85
j0Cwi0GmIFEC5g9lHmWb-A,142
8G4_ESDS6BOTVCAlNt6O8Q,23
sVKxxrHqzHiCiJMStGSdIQ,51
1MMztCZKPtw9DoCVflfZFg,1879
3pf6imGDSCdhsV8Nx4-d8Q,35
js34oCYYc3od-WQcR1_yPg,86
P7-tictR-GLYJO-XkS-R0w,43
2m_4c64CxKNsiDAWUze8eg,69
014pkZADThO2BoXFa1tuKg,74
1vc6NSfL-icWfnZvQcMziA,50
6OJ29sauqen8BoU38lPAyA,9
W7hGPEiLUru4dQqvy2HOhQ,19
_PaKoGxHDOR8XANZ5ARsZw,273
LaHyoyMfcyPJmdeHmGo9lw,2279
Mj5vCAxSr5XdeHY0eMTVLw,290
MVnnwlgayyEK4e0GXFklzQ,12
lXUaypwLG_rIU4qnpBmF-A,456
gzK-SJA67V1HDm0sZOkkUg,66
SR-rvqMK70EilKn5_RH54Q,61
lqd_NPFUjuYsRAQvv8kEjQ,7
GokvXs_TzVFZFTLY8XZcOA,83
R4VVS5nMacoSUEoSqIssrQ,96
S2PszSc6uq-RoYhbRDQIrA,120
iIxGqrjsWxOm5x6SG33l1w,49
Q_JGaws2hHs6lJ8jF07FZQ,6
f_LpprTSkr8jyQ2uXa9sIg,164
u-nMW__EKMYH_PVqacYc3Q,432
P8pJ2tUS-KnO8H4sbaAxTw,153
53bxZN3hikoJZkd1EBdhrw,113
m-akXro6GMgJt627Hc1rGA,85
85W41pXR5qbsAIxtRqH1aA,27
D3OpvLQeu1YYfb6smI4sKQ,244
Ozgfz5zUOt92KgyubkQ3zQ,36
jRaGZQSNN8zQnNOpy8anFA,39
laxWwc9bSsNVXR0EYW_VmA,142
McQ-r3uScxDwWaJYHyXDkg,20
guOgKiPG7h60bWmHqFBCdg,9
IdCTfgR1Bj0Z2Mnq28JqGA,4
GAMlK2BF5z3H3wUsUJ_hkg,54
5_TX9FincQ29TOSLDfFxUQ,41
Y5ZIx9cXxXxXfRxTBUOZ4A,8
m6ur4KCud1YG9V_0dqGCZQ,11
uY1hOM4pySx07Yle9NGAiQ,1036
1dprSfGrxNxgYiuYcmb3FQ,121
A1HFHiRzhuItPEaKZqPpbQ,16
MY4yiFzldu8GpzwUAaF_EQ,9
JaTh4xxGC8IPE7AJPFptNQ,26
FL84u0hLmcXN7A-cg9I9_Q,5
NqlQbjiLrqtZj6i3t842Lw,43
DPVk5PTQPYuVA5t9wOvGLw,193
pidp6_t-o_lVi2khcPvp4A,31
I_uPMXGwbB7qwz_ILPT1TA,111
A8q8miBWQ5-wgLwuE1L-2Q,169
4_czyqhmKzymIHlKxcFJ3g,19
gCRr4EtJnVJ4Rtea4Q4oPQ,7
FYTSjP3qXlZTX1fgnAxHiQ,174
_P4wKLL6cyXWY1EQV2k8WQ,136
XB2ekZ7VveVl_ITRNV2Thg,72
3YTW5lq-s-vNI640l-qm_Q,352
RShrvt5oIS40FrcX6bCHSg,25
j3xNAQtY6nFLeE6p4TpJoQ,402
9YXfZ-l4D7l1BwaL6eW3vA,30
CVp1BFI5gpXqo31C6Lwkjw,361
NwGV1bsXdoAFEOUsB1HAWg,389
Bc-whgNf9N1VdcxAqfpjGA,36
mJfIIl-i3NYiIR9Gzs48LQ,624
B8ifYD4GRX4ObCRYoj_qVQ,43
Hl_3pronSnoHl7Iyyy78Qw,31
-j3BF7gOIi-1tAHoFA3WIw,12
LnUWdFuQC61RKAPXQXJcNw,31
lXHZKLQ9-03zj1vJq5a1YQ,51
fQjNEXSyiVS892CAUmAtqA,21
adKyTJT-RtaTP0krxLyQwQ,157
6v2PcNRjJkTOzyF9VtwdoQ,102
h3B-MtYvzP3eY4fTMZR0Zw,199
IGuzWAgo0MQkzQZW03kE7w,317
qqUi-kYKmen1JPqnFmK0MQ,41
-Bb1Xwd677TBSIPjw4x7oA,501
tRtxtKcIuaLjNRov6_47mQ,110
aRaeSj5VgiNx78qHuGGNNA,375
kW4gzwR4AeouKXRNz4Omgg,85
BK51tV_XtCm3UHwRVyCuqQ,16
2APLRFL-VCJwZkB-WQe-eA,53
fI4vZhMLxuyoY6Q7BzVcLQ,95
MzHFs-ToGHJECmIEUvhWtg,71
sLHsHmJLV4napVU3cv2xzA,27
m2TltWLsHP40-A_WbuKAJA,12
RqbSeoeqXTwts5pfhw7nJg,490
H3TmYkiUo-ZY1va4TZM_zw,153
Cjn1u11-fFRV9hbloBpiWg,92
uzCBiKZirp0PNYlqsMJVNQ,281
wJX-ecGrSi7oUpQzOZ-LEg,174
g1YWJ_GmCyZI1PIg40c41w,23
OVyr48KW5v3rsREY21g1fQ,3
oSca4JC5kYHPr1Mhs6ZASw,333
RhoB2ScipRhp1LyggfdVwA,500
6KPncwSNaDTbtGhhKbsktQ,211
RSBdMDQF1nYBj7NTUCdxHw,81
SZWxFP5QIhtm5_kbj0MyiQ,28
G47s29YRM9T8wrnW3HRGnA,137
ToKD6f4rlcyVKUUEoS70yw,134
uJSS0Kq1qoiCTXQdxxztrQ,13
oAfINl7rkfuZD163v3fIyQ,12
HozRL2f85TozozQJmU-wvw,416
4ncOn_Lr-DEBqxk47Td83g,7
9hF1vOOkT-OMVhYwPCxtcw,49
A6OstDz-flrI84-EW8aILg,34
EjJte9n1UmJak4SgkPEU4g,39
fZELqByT0VHrQHwYm-F0qA,208
-sC66z4SO3tR7nFCjfQwuQ,3329
ybDCYlkelIAh5GXaliL7Qg,114
u_5FYM0uuu3v9q1laPDnow,34
YmycnNXb77sCDxOeNSzo6g,245
MW09N_lXtiZcEFQg1pvs1g,5
10lFYf3_536TnpH2Xd46Xw,45
nY3RKF41-pT0Ha0WUlQQ6A,205
1dC3GSC5bgQf9wEp-bv8PQ,581
-5rFC4EVrT-v8g1PSEf6Xg,120
UyYme4bmDfRy9youGXND8w,8
geJr4xuOblPsuwGZMCIITw,36
caB_SpGrX0R0QGrE9mwLoA,94
ZVFC5WlNcTzWKk59r34Scg,3
LmUsz1BW611QEtlAmUQigg,5
nZop_P6Op2B8CZhLxNU4TA,54
JNfVw3604TIPvhw4sJi5Ew,233
6BkbwY0j33py_XmzvmnfXw,65
LkVnmNpOPrThbsj_vKKz_g,25
4jKfqrEPuhBr-Ssp5QFLxA,20
XUEj97AWspb7Ub1Uo3kazQ,38
I8-QpYTgRz_m791Yc55kzg,33
FVGtiujFXixkw71HBbBB_A,63
J_3N15l7Qd93XOZfEIR8bg,4
5dUwkNSS7iFDrZ9E-hQw-w,13
zjUQrJnClQyhDcaLPyhr-A,5
ZrSOk4CrPjYHIhU1R7DVLg,10
mbpDk_uvYwH2ZPo8LoJYxg,768
R5EePv3KbHeg8LMntw_Pog,4
K7Kxz1FX-VLPflPJgqqbGQ,118
e6wtJ95VHGk5kQWtXholMw,17
JYXzpcoldQsZthTKXMTegQ,17
RhrrkjyoAUZaZcV21bEteg,54
7vdBKHejbuZPsNYow7eOBA,239
E6P98B7YmfDqN0yYa1bj8A,7
U1vsVIrIuSBZAGNahBNFVQ,322
M1k55IbTNj0E_mkRPiVNUg,23
dBk8yOWJE3fj8AFjh6D-uQ,141
CrTaRYxxxS2WGadvydo6yQ,61
fTFgrxLjA07UdR-1PKfIng,847
K4Oo7A5Kp5eSgBV7MgOu8Q,1383
9ao7DSa0vgDMQqrWtEcwnQ,192
pBbAJfgu3FVKn9xwf23v-A,5
d7lu4pULWjS02FR-bQJLqQ,39
EIshA1evDfCTcuI0dYUo7A,1222
d83_qJwcOYOojQsapu1Z4A,85
Lr_zpkKpOVCiBMcEt7qBsw,43
tc1w6LZUUB9gRMmKYzkIjQ,444
73hnj3oDhaEt46uMLhw-BQ,154
SOms8oni2B9VRvWjj0a5yQ,22
JHhc2uG504k5j-laxFJ0yg,3
wOFBUKzZB80IBJbsN9zLyg,4
byhwHi0lhYdyY5kSpuqoaQ,761
XS7CDNnLOqgL2zdRFFmQjA,40
I9C8vdizrXBBGXcXp9FPbA,20
lgf63u8_MiHh-7oHEIaHqg,12
okwpJOrNs7PTEjfcuvmRIQ,221
IQaND6HcN6NdtQ8QysO3Fg,424
ZEp1Xpu57FRWrzVKtztYYQ,3
QWXeokGH2roLQzLrd0NqJA,6
vbuePEUjg869T_HWyz0qCw,23
aKsLS--XrZHjhwoYu9F2tA,4
9Kr8bP9IeeBvKIicHvJmAg,38
Mxb9V0M275IWpR3mZ5jV2w,8
dPfnLdugO7BVq5sujiYNbA,29
Rd8q0iIbuxEcM9jg1JvqHw,17
7_5GFMB58_Os2OPsNM_REA,22
TTGeB7Tr1o2PEdi2c1Gx5w,34
Fe7ysUq6tyyktLtRBvc_dw,6
25iBod7D4tW3DxpoZQ3Dsw,16
rcACoPoSovDJPx5hpeR5Dg,198
Qfu7CwUW3-7MwKBtwJIJaQ,37
3mgtaY87jRGsy53GKU3coA,21
UtCatWGwHqoY9WhY5h2_tA,15
LXA0Ii2ilHR_PswmGW1iBw,3
yBvj8B6e0Bj7TRM2743Afw,33
KRD9QC8H7JBgIUoMg9zRyA,26
0tSPaRpSS_YHLQFcqmAbHA,13
j0KpcQkVGgB6_v_q9ZH3_Q,14
ltpe8IBhCaNxkGWApq1hOw,46
1bPngA5zYQjTvt-qQ4xJqw,58
xC3s402bu9HBJwvH0RUUZg,7
vKWL_CrrNEz0ddDfBlIkKA,7
ZG9j84eJSGEWxdN2jGLDyQ,8
Iuml1UUgrAX1HyU50IWBEw,106
5cIen1hlpeO_M1jVKBQR-g,67
QQ0eRMhskJh3mWHVQN7ALg,147
GAPqG0WNBBidKeZTMpEZ-w,226
1VtrxSlV8mYfpnnk3A4_7w,66
BvacFV7Wr_dUlz3M5-aJ5w,255
pPDVpf3daNYrV15_qiUKQA,632
8cNA6AcjsdfJAtDv39FLNg,153
MpVwB1rZc8R8J5v1p9xuYw,10
uPYWI-uzlck9BOX0P94iZg,45
rBCX6nU2ub6v8ErfzXyjtg,2852
GfV-yzAH1dmLMFftgG36xg,780
Je2qJMGc2c_cWpRYrfe5tw,11
XK-r1nqzpOJFwESgUXnSwQ,3
tc6V9KpFw_wAiY9mGXmmOw,410
bt9J3GgjArWCTfyoa3naEw,971
nvwdGqHoQwc7sJOf195TbQ,28
cCOjFIAEB_17wnUb3iVT6w,4
k4neVInMGVKOdW458keDlw,39
HGi_oRlYEnKhSCvrV13XeQ,56
j-ztYq-eN5gNe7qw6XVD5g,12
pIBn3gTRfEvdwcYyeODeHQ,13
f1iJ9a6Vs0WcVQ0EzIBpyQ,5
LlDZRa9rF1E3Fql0EPcJKw,168
UXq21k7FT_qIaW8N4yxC4g,18
J4ZBKazzp0nGJPNgoIpl1w,53
GsYysNGurt8tJ9eUxdTZzQ,27
ooclviuwJejerphqg_kk5Q,16
yFQBmF9xwcnnpA6P1IcoEw,22
WJ5mq4EiWYAA4Vif0xDfdg,401
QtWleJLRz8Ub-54oW1EBEQ,126
t-NOKWcGdzOKIXyNjEmWDw,4
ET_o8Hgv4GoxTkAX9BlXBw,18
6dfbD9GDas5-61RU7khClQ,9
Ef3BJGZkis7pKT8eC3-W4A,55
mrbm1P4ST73VVmrFwMy5Ow,78
BW7Y49eHiOx5GRYAOlsuww,127
SPZGIxPjKGij-lmAKrEJOw,52
j4iIYoFSxfWGppLfL7FlvA,80
I-myanp6_t-UQVmd6AR4BQ,30
6jCcIZcdhNPVep1oeUvegg,9
lvJ5SXf7M-y4j-mrVCyWbg,11
HxlNsk0__RBHpN2-XkyEsQ,30
CoxRflPkSyar3yWRN3biUw,12
PmcWlvxkElP0LWwCes8k3A,40
9HwUkbKAv7dO3MGlkkJJSg,107
girHOrL-3_pZGw7INEoehQ,8
9KVwl4YhPt_clpI5HOGNTg,12
dn9sB0Kok8cnkDhpcl7YCg,217
OovMUso3GHEuvwDObeHy0Q,14
pUkPK2qNEuN5YGJvgZ_N1g,71
bjXi_3KRJM0ZmxS3ykQTeg,15
LNdwp-9Isnd6xmBKUz4K_A,28
z9e9UQSpnH2ti5ZD3DH9ww,12
EyCTFYEjN3hdKyGLWjm6HQ,16
MXOdsPTLQPsQK9hUq01DWg,1647
BfDgmYTPfD1eEs21On4FXA,11
ihwdAeMyuByfXlIPRCanfw,21
Vb93xlZKcSuuuZoAkIFCxw,14
ByQ0OMxfdPoGgXLYnnN8Dg,9
MoDHbrMoGnLhbMIGgZZOwQ,14
oDhW8nHK3wxxpNGsebByeg,45
WmUcv3Pvoc1DyhE_HMNPKw,345
CP35KjZqdLerco0Oc5wtxA,37
Jd5sLVzE_p_LfJMBmbOhSA,23
opkjYCZ6AfyBG8lzFs5F1A,17
vPAhk5B_ufZRiIltzgPlkw,15
yJPxFeq8SZonNANYjTvEdw,8
9M84vDATmnnn1puRtR8crg,100
lNr0Vb_7BGpV6TVmZgujOA,28
aHGcI-KGitnGRco_D_I9Ag,152
djYFLq4Bkqpkd14-0IJfug,784
-PoxCIqlN6tX98AxC0aPTQ,187
e7A71CkiMZz7IHgN7OKV_g,66
5Feaj6aixO_QxKFnkHf3xg,1258
z9Yeo7nj1QjEJUF4zgKjyA,23
ehaKxqZX0nn-rvFFhhL0hA,140
HtCBdg3ItYV5NoeGpm4mjw,28
MRzpeqwjA7PrPouKXpyhHA,25
X45hvN2Z1gh5R4dPgXbVyQ,47
3XN1taTQqQKC8nl3DgMM1A,45
W7xMd7U9FcZfpOeAvcZ6ug,26
uvdS1a6h0wS0R9gryFX4oQ,207
dpsTxogcqjcLu-eKpUOMVw,3
L1ljYRhwTN4-2bJ3HUBzgw,80
m9K8o-paI6w500w9P8G9pg,127
ckhP2IZvr1ah6VuLRwB7Cw,6
lIV2xEgzAqlcyjLTqKdbWg,107
4zG4BIOz8pJ_mT3zsDIPew,65
U8RIy3r16fmuneo2stVuOA,589
R-ffGyCadOlzImHEhX5pHQ,22
22cGiK7jphPTRxkLTqapTQ,11
xxZHUf4my1RMwGIp-sR_yA,108
ubKZiL0YjTLRQL5dcxvKdg,32
QZw_SOFyan2VC-9hVoNEiw,7
SOrR-TNq-vx_7B_-_D20Eg,34
v8cTq3_Ll2E8_EvD0dCsow,164
FQxnLcspfNWXVhZonhonGQ,16
Mil1EZz54GciigQLwpdtmA,8
jwFhx-zr9y__B-n1jlRNFQ,34
5isIr6INaMBDnB69aoBJcQ,447
PFJKMFteg0bdyLAkHx_b9g,51
cc9KFNrcY9gA7t9D1a3FpA,214
4wYG8byvCI62xTWKpOSwdQ,81
06A3s7Ji-kJQbVxC6QbdNg,4
100,2119
ytA7CC_Tma_QFiDABLzY2Q,17
kKjWZjSoc-g8mG13Lwu9Pg,191
qUa5DAxq1081RL9aSk8tSQ,13
A94NOSOZX65y6LMpLSIcFA,126
XVtVGp1yQUVxD44QoI_6iA,286
4iG2En7Qrr7L6UsYxc9AGw,16
XXxuzis5Gn71dKpvn9kOvA,16
CXAma-3il9i45krjt5jFqw,14
zB6fLvUp03tdlLNPppvqXg,26
-0Ackw6MF82PXO9f9Jh_Kg,270
D_BMUHbZk67hzRcK3xQQmg,1068
QeK5HHZ9noZlVkRqq-yLjQ,18
YUh_eh95M5GSf6JhTUDDIA,415
MdikV2_TNKgrPkcsG4g6Uw,48
2ANYjScomY8s4JHnjxLwmA,154
NpsmMWl92_qYKjHXMZk6Ew,41
udU3vTgNvUqjeFlyjmze9g,12
CvoAB3wTchy9j8CE1eEVWg,3
p23WS_GikWuFSluv67TacQ,316
-RV4TvjpDTZDH3k3FdBXcw,114
EOAhMhBXmhuscZXPmyAy4A,85
KH8BMOHWAwBXCngmHxOXOQ,116
3ornwb5L2Cy-DKeR6xbpdw,145
_uUlWKhPmjFUUxOSS-EP_w,66
VAeiLMTICw2CSFpy28CsWQ,1241
Y-PnvV-q4HYLIy19ubVmXQ,458
-ux2HqhfQqldjxSt8vdSwQ,207
X-WNyodJD6UG5eCT5vO1HA,85
0idZ5QJ_divjmPyDzqktZA,321
gs-3cqCnK_R4R_ApBaRhYw,756
YQghC8GIevfKiMQXtcaNEg,171
0arf2wJPiOM2KkiLJYpQOg,17
LzSF8rvlsxqF-0qcHU7ikA,226
Rx-1jd5iQaOas3YdpC156Q,26
ulvwClzTheQ4t-Mm_tUYAw,187
kqmOzL836sk2GK9eObwi4A,32
0SQmfh7ppX3HnYx9SxmReA,58
HsckyzAV6ZIWAADdyHE9XA,4
lUcvIe04QulDOTFhP4mkZA,6
C6lM880c3gEdk_9ZjtKYWA,12
SsXqYiwV5BjFCJo8mkQ9cA,125
v0m9t6KL_fWB8wj4PdaIIg,19
sTX0JKsnge3yY8eV9E_tsw,31
Zls4XLThHK6sm8NI4_OCEg,45
U7ikf8xRzJ6Fnq_yrfiMGg,218
DsZKwDrZcsjAy2K05bQtgQ,17
LZKmDQEs53mJeY_9hQPuUQ,7
MhT6KfOP3V_wdoUmtIlclQ,23
A26vuVTI2wwWUVKbykemEw,10
DK-SRzWGFPykx4pIvsF6_A,36
_NfMlVsN-KY5TMJHHu2wwA,100
Uw8ZodZypWVkDuahLPTuiw,45
oITZ0So-plPpI1EzwutxHw,56
FsQvTBo3hMWMlO9-kEJykQ,7
sRhfzx8P_VAdmofWMSPD3A,5
4DtuaWa6BdfQGoIyVHRoBQ,22
ask-mVRByAVOrHAgGxySoA,3
StOzZjyUVTeh9jpn0JSALw,10
-8Y3bN1YmWZa73FJSjumlg,13
Js-xE66zw00nzLMfEz2XVQ,66
U45yIcB67VA6XGJR6oMQlg,24
8LmoxL6HvQodk0l5PPgaFw,104
17SERT_RRNDqPrf418OQvQ,100
7DLXPGS8l6ofVIUELHpvMw,13
Qjl6aqudDq7LJYEC8uCkdw,7
8DJsERBVM0Em96dDKxKSlw,7
DsMez0mCXw6dBTW2jQQQBw,8
aggT9F3D2VcChXjB2ilVyQ,13
