state,attributes.Price Range,business_id,full_address,categories,checkin_count
NC,1,AmJIiex2yuCki67NM4GDSA,28215,Italian,5
NC,1,Wi5UEtrgZ7MTCCoJxmDEaA,28202,Italian,107
NC,2,azn6ATfBilcbLltriyMx2Q,28216,Italian,161
NC,3,wt5vYYrzOdAghYzgGJnrJg,28027,American,3
NC,1,oD3Q7FwwBgUg_rKUFUnmiQ,28202,AllTypes,176
NC,1,q-hsairntIcaUs2BCQ07Fw,28263,American,84
NC,1,diWRbxTqoQwYIXkzipjcJQ,28203,FastFood,135
NC,2,mDaQaDpZStofYeoXHrR74g,28202,Italian,3
NC,2,OdCQiwCHdgQ5RcBUdmU4-w,28027,AllTypes,134
NC,2,J8_2GhG7Y6FjZUCnIhEjdw,28209,FastFood,4
NC,1,aRVcgle3zySWGXQ8tWmrPQ,28277,American,85
NC,2,Pu1eLP0H-ZCuBikO03KTNg,28226,Seafood,198
NC,1,ZyL_apTkiQadCcqjqjEhaw,28273,AllTypes,61
NC,1,K8NHF5J2MeW-JNebgtrZPg,28263,FastFood,17
NC,3,SHw0Ys133CurU1PIBPJRuw,28202,American,217
NC,2,DAC0-UTMKjz_mFh-cQ8EAQ,28027,American,263
NC,1,o-o6-_y9eLJ3dMHcsQH02Q,28203,FastFood,60
NC,2,mHgi91lUUK5D-UNcv8HE6A,28211,American,195
NC,2,dGU0ilZq3VhfIo9icKFpLw,28211,Italian,39
NC,1,g0OCP2j9Z-m0BrWlQ3CaKA,28205,Mexican,850
NC,2,3eCcG2anbC12_1wPxFO8xw,28202,AllTypes,252
NC,3,qZjAbsrSdu8TiHZXOFAGAg,28277,Italian,106
NC,2,we6yR1R5NTvnXAvWpqcQaQ,28202,American,113
NC,1,vSUWVBPAWFtZT88ff4TEww,28263,FastFood,116
NC,2,3oL6dqvLAeIGR4ZkDrZwBQ,28211,Italian,135
NC,2,Ht6E7-Ij2JT4c0_2hKAqkg,28203,AllTypes,106
NC,3,P0gOrXgNWmcUZ5WH-wrfyg,28202,American,207
NC,1,Ms8ahuHgzlnuUjFD2znGpg,28263,Asian,74
NC,2,D8DXsQQzAuGFlI_F0ZYJfw,28269,Asian,153
NC,1,sZPX_diXfk41qqVvXxGvMQ,28277,Asian,27
NC,2,waG6ucx1ADpZR1XoF6B99A,28206,AllTypes,68
NC,1,peHhnbMH7ZwlSA5pCYDstA,28203,American,27
NC,2,IbjylFxjJe68Y9wPdEXjHw,28216,American,126
NC,1,dn0yw0WPTsH8P0SAstDQWw,28216,FastFood,75
NC,1,GQoipuiAzh9bWuvijIODgg,28203,Asian,198
NC,2,_qvYa_VkaAZLi_k0Bjl_JA,28263,Asian,50
NC,2,y0plWo8YVTM31ohd6MkRmw,28203,NightLife,137
NC,1,5YUGde1hTOu19Jq9anqLMA,28263,FastFood,49
NC,2,zN2KzJECaUg2aXrQjylq_Q,28263,Asian,10
NC,1,Cc9-mnu0EK41Y09BQwAt7Q,28263,FastFood,158
NC,1,N8kcP57ft4V3Cj86j2iutA,28269,FastFood,83
NC,2,36-XZlXeTz66g98AxGFbig,28262,American,139
NC,2,vHAUp-I5mquYLKLmQw5LaA,28263,AllTypes,20
NC,1,2rT4LrsGGd9mjerwEWKfYw,28263,NightLife,19
NC,1,biWA-nwoxyYcHMvARR-fQQ,28202,FastFood,68
NC,2,ZqeIEOz_NvcInu7nFhA4BA,28263,Asian,177
NC,2,JeJXgEpfPfXLAiqfCVRwVQ,28270,American,85
NC,2,XQCTg-QHsasTu6f19yaDmA,28216,Mexican,124
NC,2,I6G6BbkCV86wAGE14A2ocw,28263,FastFood,74
NC,1,7N713OtnkPkS63VrWwtjWw,28202,Asian,7
NC,1,JkoFMpA2BlMUhtNsWo90RQ,28202,Italian,19
NC,1,pGJz6i4sg_upGgnT7sLzsA,28202,FastFood,152
NC,1,l7FlECFrqFssTw4lV4b2fg,28202,American,25
NC,1,QsJzYdCR2AlnvvagjejSRw,28202,American,34
NC,3,x4-_QkOY_EWMlgQSfDee-Q,28202,American,426
NC,1,QzxF-8ojGsHnyJ7LJK49oQ,28105,American,30
NC,2,eUfSEAOFhvH-3N4MEgHHCA,28205,NightLife,570
NC,1,a0r8LLyls4O0rwrsdD_W6A,28210,FastFood,223
NC,3,EzwMgcoSFJsp_BlNfbCFqw,28207,AllTypes,18
NC,2,MiswZE4QKD3Y8sEoVENw7Q,28211,Italian,14
NC,2,PdTOGCRK-ZXBYIhlHQXDhg,28273,American,4
NC,2,eNnviNV3PNvaLeP2r2NT6w,28277,Asian,57
NC,2,4xqEcCOJ4eEiedUZPE3_xw,28262,American,257
NC,1,UD0zvmqyefhV0O0PCJ_qJw,28262,FastFood,165
NC,2,JkY4UiIaYORu0Dqsxrfzjg,28027,FastFood,89
NC,1,xibL5PBnob11lnX8hS6Ihw,28262,AllTypes,22
NC,2,GpiGCaQowBfka69vLaKE5g,28262,Italian,92
NC,1,GpZGSt4wh8Bx4b5bJUbW7w,28262,Mexican,21
NC,2,cagiC2yJUldq4YKHM68Tag,28027,FastFood,55
NC,1,JfdDA_B4J8WpRdpliWkdgw,28262,Asian,45
NC,2,nDuny57RqmKpYZB1lNxpzw,28134,American,194
NC,1,c2lZc0G8CGKZMuogYlPYhQ,28204,AllTypes,60
NC,1,nhEkFy7LrIZuIXZJCxl8Zw,28204,FastFood,131
NC,2,IiO3DQj5lHtbOeXmdyd7wA,28027,FastFood,160
NC,1,57kidgI9hRxM-e7VemwEHw,28210,FastFood,4
NC,1,TQJgBjbwr222OBcYpaxoxw,28209,Asian,16
NC,1,R_D1Yg54sRfkGWxgFkel2Q,28105,American,133
NC,1,brvNWkz-N8UxO2AjpukDOw,28262,AllTypes,4
NC,2,_0LwsuDU1lG2lwFBrCgzCA,28216,Asian,61
NC,2,67MY5yf6budF8bssFTEgpA,28277,AllTypes,70
NC,2,VxL-VuW315nJwrFG7nojWQ,28209,FastFood,59
NC,1,t2xSPRbFenItqGNzgEMWcw,28209,Asian,67
NC,2,0nb7Vy-fN2c8qaqjYZGGvA,28208,American,115
NC,1,yLKugRNza2V6EZmuWImpXw,28027,AllTypes,60
NC,2,ZKkI1U5TkAEkvaEjzgBVdw,28202,FastFood,90
NC,2,YSi0IX6f2dwEky5zl3IHpA,28027,AllTypes,20
NC,1,-VB2nJHj5AVJjDoSsyYIwA,28027,FastFood,35
NC,2,SYQZYLs0lWuAjVFdUkdcOg,28262,FastFood,143
NC,1,vzjxe7mMtwlxIA9aBlxKfQ,28105,American,56
NC,2,0jj0_k5J_UIf1mQtvwmMdg,28027,Asian,17
NC,3,1Um4m8FKQHyDFXEbHxmZuA,28202,American,195
NC,2,uAv2nIoLVQYYdeXHo5X9FQ,28226,NightLife,121
NC,1,C7JClUutp2UFQl4ajjno0w,28273,FastFood,10
NC,2,jSmkZ87M4Ivv7aw_ytOuHw,28270,Italian,54
NC,2,Up7ZFJm8iCys4VBAgDhVnQ,28027,Seafood,154
NC,2,6xskJToqfybDbX3V9FzyyQ,28273,FastFood,134
NC,1,qwayH4zK9h9iC5HyUJt_PQ,28262,Italian,91
NC,2,jZkOXZeACyJp-KU6aZrQ7g,28262,American,49
NC,1,OaggbPxcgYMqOwLYn7GtBQ,28202,FastFood,14
NC,2,TYekmFz9_jSEy3LK42QlAQ,28226,Asian,40
NC,2,0KNRmt72IWxI1JLpfpLwSA,28277,NightLife,347
NC,1,4NO82pvv4EVXPlPp0ufwqQ,28027,FastFood,70
NC,2,nPjEhnjfqbno8J2qgTjfPQ,28217,AllTypes,376
NC,1,GixdZmUS3hYl9guox8remA,28273,Italian,55
NC,2,88mPrywH1ox-7ILDB0e2hw,28216,FastFood,117
NC,2,ye9yRRLNn43VqMo4Rhstkg,28273,AllTypes,227
NC,1,XcECGsRXDT9kgbrdP6k1uQ,28262,AllTypes,44
NC,2,jUeutekCBjAUw6tFiOVTeA,28273,American,108
NC,1,OgcWSVBjHLen5xORk776Lg,28217,FastFood,9
NC,2,9Wf3RHNSITQ-UW0J5jcaxA,28273,FastFood,53
NC,1,QsQZ_fl1S6ZX5-sprj-PxA,28208,Mexican,93
NC,2,vpAvqlV2uWbwVd3TSPwQQQ,28217,Seafood,19
NC,2,nNHtbAidxEUNBGwTvFLb7Q,28204,American,3
NC,1,bVyARiRmg36o5BObsnUL8g,28273,American,110
NC,2,Lfsa7476mhsBBOnDyY_lYA,28134,American,29
NC,2,11XUTAA8QO11cuyzEPVOkg,28273,AllTypes,479
NC,1,qt0Bh6qo2-zxMyFXExyt4g,28210,FastFood,167
NC,2,yocYeinkZS9PnJyzRSzsEw,28105,Asian,24
NC,2,DtrACWjoGtx4lAaNfxHS4A,28202,Asian,517
NC,1,pvApKSFKmGWSn9yP-nLbHA,28273,FastFood,290
NC,2,MwRPgayDjQkC529pXFv0sQ,28075,Italian,33
NC,2,wksfC_Dud9G8GPntOq1CxA,28211,Italian,25
NC,2,q83q9mFV7M62p8wMrtmkgw,28027,American,37
NC,2,6OJ29sauqen8BoU38lPAyA,28273,AllTypes,9
NC,2,mJfIIl-i3NYiIR9Gzs48LQ,28203,American,624
NC,2,h3B-MtYvzP3eY4fTMZR0Zw,28207,Asian,199
NC,2,aRaeSj5VgiNx78qHuGGNNA,28205,FastFood,375
NC,3,oSca4JC5kYHPr1Mhs6ZASw,28209,American,333
NC,2,G47s29YRM9T8wrnW3HRGnA,28217,American,137
NC,2,ybDCYlkelIAh5GXaliL7Qg,28262,Asian,114
NC,1,LmUsz1BW611QEtlAmUQigg,28262,Asian,5
NC,1,dBk8yOWJE3fj8AFjh6D-uQ,28075,Asian,141
NC,2,fTFgrxLjA07UdR-1PKfIng,28205,NightLife,847
NC,2,73hnj3oDhaEt46uMLhw-BQ,28204,Mexican,154
NC,1,BvacFV7Wr_dUlz3M5-aJ5w,28202,Italian,255
NC,1,8cNA6AcjsdfJAtDv39FLNg,28277,AllTypes,153
NC,1,LlDZRa9rF1E3Fql0EPcJKw,28262,Asian,168
NC,2,5isIr6INaMBDnB69aoBJcQ,28277,American,447
NC,2,ytA7CC_Tma_QFiDABLzY2Q,28211,Italian,17
NC,2,EOAhMhBXmhuscZXPmyAy4A,28277,American,85
NC,2,3ornwb5L2Cy-DKeR6xbpdw,28273,Asian,145
NC,2,atC08JSxcbm9HzU8eOLuZg,28216,American,197
NC,2,85vOUeWo9-bG8qQF0U1K3g,28277,Italian,80
NC,1,rv-d0maeNVrmraMlTwfQtQ,28208,American,168
NC,1,mQG9K5uvSmB10BLAytl_hw,28211,FastFood,8
NC,1,SLQAYnOvnqsociD21KQOrw,28277,AllTypes,131
NC,2,bAty9chWtByodcGQq8OVfA,28216,Seafood,48
NC,2,dFNL7As8UcvgjhCW3HexMw,28227,American,154
NC,1,ECMKdd1A5779wrLhbVtCvw,28227,American,27
NC,2,5A2ws3jfn_C3pNS-tl07eg,28277,Asian,36
NC,1,JUZ1cJfyFINgQLC0YlnyEw,28134,FastFood,40
NC,1,9iykF_gU0Jd6maDg19NE1Q,28262,Mexican,44
NC,1,m3R87_vgz8qXJy_zquIEUg,28209,FastFood,12
NC,1,AyqkzaNU3w1XCOtm8mx7rQ,28217,AllTypes,441
NC,1,unUnBwaCwXWco2fCynC4pg,28273,FastFood,40
NC,1,YmzCjAQV8XuElZQcmsjenw,28227,American,56
NC,2,N29zfL68LmwfWr5EQKB0Yg,28269,Asian,19
NC,1,FMzJJjpd4Pd311StIKkVKA,28203,American,1014
NC,2,KqCvXI-hvw6x-PSTBxB1ug,28214,Seafood,314
NC,2,WGcY8_1NjbEdg57qgB8BEA,28273,American,128
NC,2,hOf5nmeNTOkQ_Oe2gQoEkA,28277,American,57
NC,2,kgqurNLSpCmHqpprJOk-Tw,28277,American,206
NC,2,MeMMA6ZJxW0xAR6WRgn_Cw,28227,NightLife,101
NC,1,6rKU0EHGZZqdXO5SORxqTQ,28217,AllTypes,71
NC,1,YFD3QFtNfmq6ZGjUI1_S7g,28277,FastFood,57
NC,1,Calp-z22yvvWsE55_3DjKQ,28273,FastFood,29
NC,1,CNaWMRD7iDM7p6pIxm1SAQ,28027,American,77
NC,2,bs-BDfrwkUMXNWMkdVk6Tg,28277,Italian,59
NC,3,RBLNreE9s8sjT1bOVsDsPA,"Music Factory Blvd
Third Ward
Charlotte, NC 28206",American,342
NC,2,YZyzJVGQDgsOBS098JDR7A,28277,NightLife,80
NC,2,nfNk9CUjpnKX_bwK_-bIeA,28216,Asian,164
NC,1,Gj33U7MhMSw5wtr9Hh6GEw,28202,FastFood,5
NC,1,U8zkvDThX0hhkPxe2-y0fw,28202,AllTypes,84
NC,1,79ZIZgFiQATOfdsFq2dcOw,28277,Mexican,13
NC,1,i7ZlevDwvfzGcwe4n159vA,28205,Italian,84
NC,1,w3WH124kxt30NkZ6WivrwA,28210,Mexican,98
NC,3,_PINIylE-HAtznOkeQ6OOw,28202,NightLife,504
NC,1,lzVQS4G7SDYx39h-iRxidg,28217,Mexican,4
NC,1,yy7m3Fvuq_RWsOOst4RDUg,28217,Italian,81
NC,2,ZqbLzCYPdDNL97lwoiQmWQ,28277,FastFood,539
NC,2,yJDmDtP2lJLWpAkmPnNE1g,28027,Asian,73
NC,1,M8a29Glk1aG3iYPKpckaIA,28210,AllTypes,104
NC,2,wBJA330LpDTq-MpXz3qIIQ,28210,NightLife,19
NC,2,m5d5I_aQJJjH-dfMBHA_nw,28273,Mexican,107
NC,1,hCmALgeErt6qVDJDMgy5dg,28207,FastFood,21
NC,1,kSHZ5q1pBy9VpH7VvVrG8A,28217,AllTypes,31
NC,2,6KWa45IN5hFWv617efvBBA,28202,AllTypes,337
NC,2,YwPcS7r6SQRbvAxHRA56Gg,28213,Mexican,161
NC,1,Iu0ElolxFlhCKimijFTPNw,28208,Mexican,146
NC,2,va8gX25HcEcnHnLgy1j_tA,28210,AllTypes,565
NC,2,Ji5c-g0GkxRHmBUDAaWzoQ,28216,Asian,366
NC,1,2ieS2VTBVOahX9SFoVtSww,28203,AllTypes,33
NC,1,W_STH29iZVm2FvYZwjPt0A,28273,FastFood,86
NC,2,lmY05KHoqyFZjGsuHYx-HQ,28204,Italian,466
NC,1,64HmJyT8J5KGpT8tBhh3jQ,28277,FastFood,105
NC,2,BIprAvpTBXFlRmnTVbrGyg,28269,American,134
NC,1,aH-nESmW4XmmIdcAe7R-pA,28105,FastFood,23
NC,1,GTkPFdALFXTmEJc4FeQhfA,28104,AllTypes,80
NC,1,xjhTIReOwG4PtdR4hQexcg,28262,Asian,9
NC,2,JF4Ge_KqznXoZ-zmk_veQw,28226,Seafood,50
NC,2,S0EZSHGPt1gd7FzFC_donA,28277,Asian,50
NC,3,TpNz3nBaw4tEz_tnnxH-4A,28202,American,160
NC,2,CKf3mf7fl5sZO9xviHU7lQ,28203,FastFood,661
NC,1,AYeeWujHF-va8vJME8Qxgg,28204,AllTypes,434
NC,2,Tk4BA8X5kkXxAFTs9piHMA,28203,FastFood,190
NC,2,ZN7PGgTTJGppVjI26H5_rA,28269,Asian,43
NC,1,0f9yhyfnyWB9hF85PNmcLQ,28203,FastFood,117
NC,1,UXvKNmbtAYAKTNPDzQ627g,28269,AllTypes,132
NC,2,962X1LkIYgJkov8NIuGmfA,28104,Italian,61
NC,1,Bc4m5IciNPj4fB1R6n0KqA,28203,Italian,7
NC,2,SMMIxpqCQAFVj_S2tsPn6A,28027,Seafood,71
NC,1,nNOPWMUqJVxX7nv8N5E-4g,28213,AllTypes,119
NC,1,Z2H8MyZHQGxcxjLLrJoZFA,28027,FastFood,43
NC,1,Rc1TRwqxKYq0lnFdUDclMQ,28227,AllTypes,21
NC,2,C-meIkdths2snHHROX0dDA,28205,Mexican,8
NC,2,nz97EGzppkXKU_4cFuDxOg,28277,Asian,37
NC,2,6ZtftjQ18WUN3-IW_yA3tQ,28210,AllTypes,117
NC,2,kxq88JF-PfdN8LanM7Uppg,28078,Mexican,65
NC,1,w9t58m2lBLXfaJ-geQbPVQ,28213,Asian,11
NC,2,kN8gSKU7IyF5hZa4NIyRyQ,28277,Italian,12
NC,1,TVQAJGl5_xo2hsaWI7Ak5A,28217,FastFood,24
NC,1,W0-FuAN2yFAsJf4FPB9J-Q,28206,AllTypes,5
NC,1,zFMsnK8UMJYvESBYBATY_A,28216,FastFood,91
NC,1,x1c7Kr5AXhbYBBOqBvCRmw,28075,Asian,7
NC,1,3QZKUTsMGPBEAAUMpIFw5A,28227,FastFood,10
NC,1,uTl34lB2jvFARCud-ZI6Mg,28217,FastFood,59
NC,2,0RIAwEggED60mK3mDSTr-Q,28269,Italian,106
NC,2,_W5QrZQPfqjj6njeqrGYEA,28105,American,164
NC,1,bneYjIvbcQknNkJ2lDwRZg,28277,Mexican,64
NC,1,SwpO_7R_U4nIIIycmnRmow,28273,Asian,114
NC,1,RBivKqrbQ3D2gTdRFA8wwg,28262,AllTypes,66
NC,1,mAHwaQkC5zdQR_yg2q4L2w,28227,FastFood,3
NC,2,h-5TtlOf0Jm3Xnv1_ySq_A,28214,FastFood,7
NC,1,mwp4SkYIkMdiIL4qGdjkdA,28202,FastFood,17
NC,1,q03xqeKpHDLhMsJ59E9H6A,28215,American,36
NC,2,YMQaDtEceBPFW_C992CXSw,28211,Italian,62
NC,1,BcUpHTeh4kb7UdXvdFuZvA,28273,FastFood,8
NC,1,z5FyOEvDcEUyuuSokinf9w,28202,American,24
NC,1,tyZMENMVq9GNmU0urcCQsA,28104,Asian,12
NC,1,9Kb9ZRxBgS2c0ahuN1tbNA,28269,FastFood,51
NC,1,Oc3GWvlXBocTVgQCse3Nbg,28277,Asian,39
NC,2,0s-OY8GuWszGYSMDAMw6kQ,28226,Italian,7
NC,1,piBJJg6KqIPHTvFxYZjbhw,28277,FastFood,37
NC,1,AkL5mRMO6otNgU5WWOZDMw,28078,Asian,13
NC,3,GHiBDQpG5_FR5hhgnmisUg,28027,American,3
NC,1,i1kv2hcQfnwpok8BfKw5OQ,28209,FastFood,152
NC,2,gmyzz54jR7WzTu2xGnA92Q,28273,FastFood,56
NC,1,nb3FTOUZ7EjLrkqyEekF-Q,28105,FastFood,6
NC,1,vwpimAlN3l4zLqQ7hxh3zw,28262,FastFood,41
NC,4,kTCpNpLSXHFYISSg-ssXbA,28226,FastFood,38
NC,1,nCAMjFl8N4cpjj9zSnRJ6g,28105,Italian,15
NC,1,L2FNrbAAWwDA2Qgks7LVYg,28273,Italian,42
NC,1,pj8ZxvLq448FAW3mQ9Bmxw,28262,Asian,63
NC,1,ao9QoUXxxXJenr2Q1pYjAQ,28213,Mexican,46
NC,2,iPU1CW1goUcwygrPxW0uHw,28027,American,34
NC,2,p8zOYTVe-xmBPVtWcJayAg,28216,Mexican,42
NC,1,-XyuwnlKMcEj-bYJYfOcKQ,28273,FastFood,13
NC,1,NgSbsVx22tGYX8tKSsyolw,28273,American,91
NC,1,aEKOooAlNN2pntcxjLS61Q,28270,FastFood,56
NC,1,J6VGlQm6XaTMBEnSzdQTfg,28217,Italian,13
NC,1,NLZJ9sMsWp9NaD1y5pq5Dw,28202,FastFood,23
NC,1,gltXCxQnlgFJLFcZkwwTBA,28134,AllTypes,74
NC,2,0p-JqQ3DOXC90ad563C1FQ,28277,Italian,91
NC,1,lmjvqiuFQnT9Du5JwmUkRQ,28208,FastFood,4
NC,1,qRh1toPTSiviGbg_601nHA,28273,FastFood,52
NC,1,h5RdnJkt44T4M6FsPS30Bw,28027,FastFood,19
NC,1,McKy_sfydwNte-TzzN5DUw,28217,AllTypes,14
NC,2,8P2lLn68_RY-DMP876rIBw,28277,American,61
NC,1,LgFBKWi4CRL-dfVnK5AASg,28262,FastFood,42
NC,2,myQi5a626Biwo2vxN8vheA,28277,FastFood,33
NC,1,C_Wf2dcaNrtMjNDcN8G-cQ,28202,FastFood,113
NC,2,CchFSMdUDeAB_jvVjRt-0Q,28216,American,95
NC,1,Dvt6FyGkBpcC_RafI8i4cw,28277,Italian,11
NC,1,bmDuW_5Lw-TZh57BvaIBDg,28273,FastFood,14
NC,1,Zsk4RTLdjZ3X_dp-hV9J6A,28205,AllTypes,5
NC,2,UxwmZA4S2q79-IW0RCWwYw,28277,AllTypes,3
NC,1,iu-w6bWM9DOIeDvUhrIGCA,28226,FastFood,38
NC,1,BpaylK5AVC18EfHkvqY_Og,28273,AllTypes,80
NC,2,3gQBaDqYaJnPN6Sn7nCQbA,28202,Asian,101
NC,1,RL1JF46Z8-3QoMf89Tb_Vg,28227,FastFood,9
NC,2,5CCMwfZll_eS8chsGRzjkQ,28277,AllTypes,97
NC,1,ZamavR57HJegqTKIOM_BSg,28217,Seafood,12
NC,1,iaoYOEsMOSarGFk8tUV1UQ,28216,FastFood,11
NC,1,-YGzPpGSzNGitITP_8ej6Q,28227,FastFood,17
NC,2,HKwlJatD3lZjzmF8n_9dNA,28134,American,96
NC,1,PLz-YKleoz1r7tJvG62spg,28105,AllTypes,36
NC,1,ZDEbqGNLe4fADLiMYOHgBA,28209,Mexican,12
NC,2,FHUEcYG-s-p1acJz_Z5aNQ,28105,Mexican,39
NC,2,WG-7TY7_4YJzk9BsOYyGcw,28273,American,38
NC,2,dDD6is_GS35RcXtl4QvP_w,28277,American,49
NC,1,kqw4NDeEmszmASDqMGjRgw,28202,FastFood,46
NC,1,RoW2ArcYw_CZ_JMv8BFyXA,28277,FastFood,18
NC,1,0nCS2KIWbqV4p5UZ8zZ6TA,28027,FastFood,15
NC,1,FClskDDrmdSBEHjSCPPrXQ,28277,FastFood,38
NC,2,NR4d7qLeT6zuKACFEtndwA,28217,AllTypes,6
NC,2,FnQBuMrZ4KJxVjo4lzNt3A,28075,Italian,4
NC,1,SKTz4abK3W7qEucBVSZ5nQ,28269,AllTypes,14
NC,2,OC7XzLMjAer9e3LsA6pH2w,28269,FastFood,31
NC,2,mHWFcOIT-CNbbID9LM-9Jg,28215,Italian,57
NC,2,69JkeoS2eX-km9aumK0d4w,28277,AllTypes,86
NC,1,8haYCMLIfEJAT7Jf9hkiaA,28277,FastFood,31
NC,1,xvO8CD3bBDrmUoH8qD0azg,28205,AllTypes,6
NC,2,LiRp5HHfquwpYNg3DogMWg,28273,FastFood,83
NC,1,dM1UPPgeQFczXxCwnTJK-w,28273,Mexican,62
NC,1,BCffRAILQ43NUouZxho2qQ,28027,Asian,9
NC,1,3WkxgBbLz-Acok03ySdMbA,28269,FastFood,35
NC,1,UtFakbb6xa13w7XRzvd1cA,28277,FastFood,59
NC,2,uQy54bl1sBcqRIw9MLLUSA,28277,Italian,3
NC,1,3ShZ3IidYKRZVp09up-mMQ,28208,Asian,5
NC,1,CWnsLFY-JUFpgz6nkcMigg,28105,FastFood,14
NC,1,Hm2Jxsh_MCUWdzfFU_U2Gg,28217,AllTypes,77
NC,1,S69DaIYms_PKBty1d2xeAA,28273,AllTypes,10
NC,2,2Cxq5noMJdIo-0K2zd8JYw,28213,Seafood,45
NC,1,bUxYCZqDzrSXKayJyM1zJg,28202,NightLife,51
NC,2,1e3C5v3vz40fOwfx3wVmGQ,28226,American,112
NC,1,7Lr7SYyO9m_yU1hXR_8GLA,28206,American,17
NC,1,_qvxFHGbnbrAPeWBVifJEQ,28269,FastFood,21
NC,2,e9JyvLEZMcTVKh31oyZkOg,28027,American,69
NC,2,sczE7-jiwrfhHnLztdOhaQ,28227,FastFood,33
NC,1,jS8ukLDjUz_wLyYE6LLkeQ,28216,AllTypes,9
NC,1,XeYXXSN0cv8-YiqG3ozDZQ,28278,Italian,73
NC,2,lR9xjHv_xhFS4mW3Glm6QA,28027,Asian,34
NC,1,WrdrMp5lQjNblTU2ISqC0w,28217,Mexican,7
NC,1,0KkMoh1zaAloeomx1cBXTw,28216,AllTypes,36
NC,2,3HK-vpxevbiVQhnS_Zvpwg,28075,Italian,25
NC,1,8_1veEvO7qUPdD7o-03Hgw,28211,Mexican,85
NC,1,pbN5P5oHi0vWEOPudkpCNA,28105,Seafood,5
NC,2,LFg0Rx16jrrScMh1tt-FaA,28105,Italian,15
NC,1,tpra80c5szkOUgWuahgs3g,28204,FastFood,99
NC,1,lk5FDr0ZG9ZCZATGikzdQg,28202,American,8
NC,2,aBDnyiQebQHC3_V3gefLrA,28105,Italian,14
NC,2,jVsMGTFEmKa-W7BmGqE-hw,28208,FastFood,43
NC,1,IcwFdWGnetL2EW_n-GiMnQ,28210,Asian,43
NC,1,IpnvOcTNFTbX8XRCU_SNBg,28075,American,275
NC,1,qElQDVw8kTHjBPcmsxOazw,28217,Asian,19
NC,2,wXY_JLMjn9KFkxoEC4r0Xg,28012,FastFood,164
NC,1,BwzY3d4tlt9--GfLoplU7w,28216,FastFood,5
NC,1,yQPaPFVNGpAeiM-BXc3WQA,28277,Asian,25
NC,1,n5VDarILKsHU7O2J-uPFJg,28269,FastFood,7
NC,1,3hMF86FemqR_sH8OOh6sYQ,28216,Asian,5
NC,1,wjGKNxmB_NUoC4S8lLvm6Q,28079,Asian,3
NC,1,hnN3SAfSThUHPEq4rLtC2g,28216,FastFood,34
NC,2,DizxFKuAw6Bhg7llz3cXeg,28270,AllTypes,38
NC,1,bOyoQlRSr5Of67COPtzxAA,28269,FastFood,60
NC,1,FbdXRvK-8xiErK6WbRo2Dg,28277,AllTypes,37
NC,1,e9WK4peZfqgUN0BOp-CWAQ,28277,FastFood,8
NC,1,eoMLAjvo97vK0mMA2O4Zmg,28269,FastFood,27
NC,1,LCpLxWdBFaI2cg0O5ZJrwQ,28210,AllTypes,7
NC,1,Ec6g1-_FVSrkrkdPz9sMGw,28204,FastFood,5
NC,2,8F5HcVVeEEWqfT5S4VpnBg,28216,American,242
NC,1,ABRGoIyRfdWKxcCPmHMVtg,28270,FastFood,7
NC,1,xx1JcTcQ2mM9cCpMxyNJBA,28204,FastFood,8
NC,1,bKXiuZuAWoYLsEgDGsZlvQ,28277,AllTypes,36
NC,1,r6EvgcAXNRYR610J1eQBJQ,28079,FastFood,17
NC,1,wQBHNxgueDcpTmOiL_yttQ,28210,Asian,8
NC,2,w98bAV20hiqX1WBGcPNd8Q,28079,FastFood,49
NC,2,Q4uSuYGGRIyk0fzz5Vz07Q,28215,Asian,18
NC,2,_Lib9F27TqM4mD-_r6J9YQ,28269,Italian,5
NC,1,ZXy2u7JzQvAKadEV-Do7-g,28104,Italian,10
NC,1,19R96ARU7-qDBjJBZrhg9w,28212,AllTypes,15
NC,1,lnAVU4ppvd3p1NCQ6osCFw,28214,FastFood,39
NC,1,8ZLveGtVoTUsssaX0TxdXw,28217,AllTypes,15
NC,1,T81Yc4_Mu6hehSs7F1yZLw,28202,Mexican,70
NC,1,d5Zx8s39kpAegUsxPoQsjQ,28214,Asian,19
NC,1,svqFVKU3p8yO9tu9w-0K6g,28262,AllTypes,43
NC,3,UcAlpX1rdrP_W54bgmNhMw,28211,Italian,8
NC,1,8--DLKJ-NY-bW8fSIDXa0Q,28277,FastFood,5
NC,2,HFWTazpCx-DRhztgER0DbQ,28277,American,72
NC,1,b3m7PUh16AWtPGrqTfYFlA,28216,Seafood,7
NC,1,2hM--u1QSxnJsdsExT42Lw,28212,AllTypes,39
NC,1,j-U9T0SzyvH04FYmRPjT5w,28216,FastFood,122
NC,1,rIpQ6vk02i4Np15ViGjayg,28216,Asian,5
NC,1,mVqQ3jT6WvhWd_-vUlPX6Q,28270,FastFood,66
NC,2,cyWt2nsNxATem959gWjCLQ,28262,American,51
NC,2,iUmqhLRFVo34WswW55Nlog,28226,FastFood,26
NC,1,djpR_kdjmE74e4U4i-4b4w,28269,AllTypes,28
NC,2,3uty2cB6NzZn6CM-8udUew,28202,Asian,18
NC,1,StiEXS2nnXeM-tgzbimZAQ,28227,American,23
NC,1,yVhZLUJPs5-gj_sA7__5fQ,28273,FastFood,82
NC,2,gapBHDKvcnkUzCtl6CtkRw,28226,Italian,59
